Id,first_day,second_day,third_day,forth_day,fifth_day,sixth_day,seventh_day
37521,28,0,3,0,4,0,4
37524,34,0,0,0,0,0,0
37525,15,1,13,0,0,0,0
37532,14,0,0,0,0,0,0
37535,1,0,0,0,0,0,0
37536,1,0,0,0,23,0,0
37537,56,26,8,58,14,12,0
37539,50,0,0,0,0,0,0
37541,30,0,0,0,75,2,0
37542,28,5,62,16,136,92,34
37545,48,0,15,0,0,0,0
37547,48,61,2,0,0,0,0
37548,63,0,0,0,0,1,0
37549,6,0,0,0,0,0,0
37550,6,0,21,0,9,0,0
37551,13,2,0,0,0,0,0
37554,28,27,0,76,0,17,0
37555,7,0,0,0,0,0,0
37556,86,16,0,4,0,0,0
37557,23,0,0,0,0,0,0
37559,14,0,0,0,0,0,0
37561,198,1,8,0,0,0,0
37562,145,178,84,0,0,0,11
37565,7,0,0,0,0,0,0
37569,66,0,0,0,0,0,48
37570,21,0,0,0,0,0,0
37571,5,23,8,21,11,0,0
37573,133,61,0,0,0,35,0
37574,23,0,0,0,0,0,0
37575,10,2,0,0,0,0,5
37576,68,0,0,0,0,40,0
37577,8,32,6,0,0,0,0
37579,90,0,147,41,0,0,0
37580,25,86,0,0,54,0,9
37589,42,0,0,0,2,0,0
37590,7,2,0,0,0,0,0
37591,6,0,0,0,0,0,0
37592,7,38,127,9,14,1,168
37593,6,0,0,0,0,0,0
37595,22,9,53,129,11,42,33
37596,11,1,0,0,1,0,0
37597,67,0,0,0,0,80,0
37599,33,0,0,0,0,0,0
37600,131,51,0,5,56,0,1
37602,24,46,0,0,0,5,0
37603,99,13,69,0,0,6,128
37607,22,8,0,0,6,25,12
37608,114,2,0,0,291,266,53
37609,122,36,135,227,2,122,63
37612,49,0,0,74,25,10,69
37613,25,0,0,0,0,0,0
37614,287,150,182,68,10,29,411
37615,1,0,0,0,0,0,0
37618,15,0,16,13,0,4,0
37621,1,0,0,0,6,0,2
37622,1,1,0,0,0,0,0
37624,1,0,0,0,0,0,0
37627,115,41,15,21,7,0,16
37628,36,4,0,0,1,34,35
37632,1,20,0,0,0,4,0
37634,26,141,94,127,0,79,54
37635,174,115,0,0,0,0,67
37637,1,0,0,0,0,0,0
37638,33,0,0,0,0,26,0
37639,8,0,0,0,0,0,0
37640,30,65,39,24,0,0,16
37641,33,10,10,0,0,3,0
37642,21,0,2,0,0,0,0
37643,1,0,0,0,0,0,0
37648,1,0,0,0,0,0,0
37650,27,21,0,0,0,5,10
37651,2,0,0,0,0,0,0
37654,1,0,0,0,2,5,0
37655,4,0,0,0,0,0,0
37656,2,0,0,0,0,0,0
37657,303,0,175,0,0,0,0
37661,2,0,0,0,0,0,0
37664,4,11,0,0,0,0,0
37667,82,24,5,12,84,0,0
37670,208,270,136,0,4,97,102
37671,25,90,0,0,0,0,0
37674,7,156,54,9,191,0,0
37675,55,8,96,0,0,0,0
37676,9,0,0,0,0,0,0
37677,22,8,0,0,0,0,0
37679,33,262,12,36,0,0,24
37680,13,5,0,0,0,0,0
37681,144,75,0,0,0,0,0
37682,22,46,0,0,0,0,0
37685,20,71,0,0,0,0,0
37686,8,0,30,50,38,0,0
37687,52,18,5,0,100,5,0
37689,1,13,82,0,0,0,0
37692,2,67,25,0,0,0,37
37693,10,71,8,5,0,0,0
37694,41,39,0,0,0,9,0
37695,51,0,0,0,0,0,0
37699,2,44,39,12,0,0,0
37700,26,20,0,0,0,0,1
37701,22,76,27,0,14,0,0
37703,10,0,0,0,0,0,0
37709,15,0,21,0,16,0,0
37712,13,0,0,0,0,0,0
37715,30,0,0,0,0,0,0
37717,33,0,0,0,0,0,0
37718,14,79,103,0,0,215,0
37721,55,0,0,0,23,0,0
37724,13,80,51,0,0,0,7
37725,15,48,99,31,94,0,0
37726,22,8,0,30,0,0,0
37728,108,0,0,0,0,11,0
37730,62,15,58,26,160,128,4
37731,1,0,0,0,0,0,0
37735,1,0,11,0,0,0,0
37736,10,0,0,0,0,0,0
37738,61,61,0,16,0,1,45
37740,11,0,0,0,0,0,0
37741,10,0,6,54,0,0,0
37743,43,0,0,0,0,0,0
37745,28,0,33,13,0,0,0
37747,2,0,0,0,0,0,0
37748,26,3,0,0,0,0,0
37750,17,38,7,0,33,0,2
37752,14,8,0,0,0,0,0
37754,4,1,0,0,0,0,0
37755,7,0,0,0,0,0,0
37756,1,0,0,0,0,0,0
37758,3,0,1,0,49,0,0
37760,17,0,51,0,0,21,0
37763,15,0,22,16,0,0,0
37766,1,0,0,0,0,0,0
37767,1,0,0,0,0,0,0
37768,51,0,0,7,12,0,0
37770,57,142,0,274,22,5,35
37772,108,33,0,0,0,148,39
37773,2,19,0,0,0,0,0
37774,2,0,0,0,0,0,0
37775,96,0,0,0,0,0,0
37778,174,115,108,0,0,264,0
37785,6,0,0,0,0,0,0
37789,26,0,0,0,0,0,0
37790,65,147,17,21,0,0,0
37792,7,0,0,0,0,0,0
37793,190,3,0,8,0,0,4
37794,87,161,49,100,3,10,19
37795,1,0,0,0,0,0,0
37796,18,28,0,0,0,0,0
37799,10,0,0,34,7,0,0
37800,49,0,0,0,0,0,0
37804,8,0,0,0,0,0,0
37806,63,19,0,0,0,0,0
37808,141,173,247,123,43,14,73
37809,56,32,24,36,0,0,0
37810,55,45,40,4,0,0,0
37813,1,0,0,0,0,0,0
37815,8,0,0,0,0,0,0
37816,1,0,0,0,0,0,0
37817,13,0,0,0,0,0,0
37818,20,3,0,0,0,0,0
37819,7,115,0,0,0,0,0
37821,19,0,223,0,0,0,0
37822,1,0,0,0,0,0,0
37823,80,10,12,113,0,0,17
37824,228,20,0,20,28,59,4
37825,1,0,0,0,0,0,0
37826,77,0,4,51,0,0,0
37827,1,0,5,2,13,2,0
37830,65,31,0,0,0,0,0
37835,77,4,0,0,0,0,0
37836,39,0,0,0,0,0,0
37839,45,0,0,0,0,0,0
37842,8,16,37,5,21,0,0
37845,16,1,0,0,0,0,0
37846,2,0,0,0,0,0,0
37847,3,63,0,0,0,0,0
37849,15,12,0,0,9,38,0
37851,42,0,0,6,0,0,0
37852,62,1,44,37,6,61,21
37855,9,0,0,0,0,0,0
37856,58,36,21,0,6,3,0
37857,1,0,0,0,15,0,0
37862,8,0,0,0,0,0,0
37864,1,19,32,0,0,0,0
37866,13,16,0,0,0,34,0
37872,39,6,0,0,0,0,0
37875,251,3,8,138,169,0,0
37878,10,123,3,0,3,0,2
37879,24,0,0,0,0,0,0
37881,59,0,0,16,7,0,0
37889,27,0,0,0,0,0,0
37891,14,5,0,0,0,0,0
37892,103,11,43,25,141,260,182
37895,51,69,37,56,0,0,0
37898,52,3,0,0,0,0,0
37899,16,0,0,0,0,0,0
37900,39,34,69,4,6,58,0
37901,10,0,0,0,5,0,0
37902,133,29,88,0,40,0,4
37906,280,103,15,11,0,76,14
37915,3,0,0,0,0,0,0
37916,10,0,0,0,0,0,0
37919,2,0,10,0,2,0,0
37920,1,0,0,0,0,0,0
37921,82,4,144,0,9,10,9
37922,11,6,14,24,6,31,11
37923,4,12,11,0,0,0,0
37925,11,0,0,0,0,0,0
37928,59,9,8,16,0,8,0
37934,19,39,40,5,5,0,0
37935,15,10,43,39,8,0,0
37939,71,38,23,11,43,4,5
37940,36,0,33,16,100,141,87
37945,35,17,15,0,0,0,0
37946,8,1,0,6,0,0,0
37947,100,38,19,32,6,8,0
37948,185,120,176,134,8,48,29
37950,11,0,0,0,0,0,0
37951,2,0,0,0,0,0,0
37954,2,0,0,0,0,0,0
37956,2,0,0,0,0,0,0
37959,26,0,0,0,0,0,0
37960,12,1,0,6,0,94,20
37962,118,36,0,0,0,0,0
37964,1,0,0,0,0,30,0
37966,20,30,0,0,0,0,0
37969,11,0,0,0,0,0,0
37970,33,1,0,18,96,22,20
37973,22,2,9,0,0,0,0
37976,32,0,52,4,0,0,0
37979,1,0,0,0,0,0,0
37980,3,19,0,0,0,0,0
37981,110,0,0,0,0,0,0
37982,9,0,0,0,0,0,0
37983,10,12,0,0,0,0,0
37987,3,0,0,0,0,12,0
37989,2,0,0,0,0,0,0
37996,20,0,0,0,0,0,0
38003,35,0,0,0,6,0,0
38004,35,16,1,0,0,0,1
38006,6,0,0,0,0,0,0
38007,40,0,10,0,0,0,0
38008,1,0,0,0,1,0,0
38010,25,0,0,0,18,0,0
38011,19,4,0,0,0,0,0
38012,32,1,3,0,0,0,0
38015,1,27,38,57,44,0,0
38020,30,0,11,0,2,0,0
38021,30,22,0,0,9,8,5
38023,12,27,5,0,9,1,0
38024,17,0,0,0,0,0,0
38026,1,0,0,0,0,0,0
38029,1,0,0,0,0,0,0
38033,51,4,0,0,0,0,0
38034,8,0,0,0,0,10,0
38036,26,21,46,0,0,0,0
38040,39,53,34,70,0,0,10
38042,12,0,0,0,0,0,0
38043,44,0,0,0,0,4,0
38045,10,6,0,0,0,0,0
38046,39,0,0,0,75,0,9
38047,1,11,0,0,0,0,0
38048,21,0,0,0,0,0,0
38051,27,0,36,0,10,0,1
38053,85,204,91,18,94,37,0
38055,36,54,11,19,0,18,9
38059,8,0,0,13,0,4,0
38063,20,17,0,0,0,0,0
38064,31,10,0,41,0,0,6
38065,1,0,0,0,0,2,10
38068,94,4,16,20,7,0,0
38070,8,0,0,0,0,0,0
38071,11,0,0,0,0,0,0
38072,7,1,7,0,0,0,8
38075,20,0,0,0,26,0,22
38078,7,0,0,0,55,28,0
38082,9,32,0,49,0,0,0
38083,11,0,0,4,0,0,0
38086,5,2,0,0,0,0,0
38087,1,0,0,8,20,10,0
38091,10,0,0,0,0,0,0
38092,1,0,0,0,0,0,0
38095,2,0,0,0,0,0,0
38097,44,8,0,0,0,0,0
38099,11,0,16,0,0,0,0
38100,23,45,4,6,0,0,0
38101,14,0,0,0,0,0,0
38102,82,32,7,11,47,0,47
38104,111,0,0,0,0,0,0
38107,20,0,0,0,0,0,0
38108,3,0,0,21,0,0,0
38111,10,0,0,0,1,0,0
38112,1,0,0,0,0,0,0
38113,56,0,39,0,0,0,51
38116,15,1,0,0,0,0,0
38118,1,0,0,0,0,0,0
38121,123,111,0,0,0,0,4
38124,13,0,0,0,0,0,0
38125,26,0,0,0,2,0,0
38127,70,0,0,0,0,0,0
38132,43,22,23,19,36,47,7
38136,2,0,0,0,0,0,0
38139,33,0,0,0,0,0,0
38140,68,0,0,0,16,0,0
38142,211,117,28,4,7,82,153
38144,49,108,0,11,54,1,127
38145,16,0,0,0,0,0,0
38146,2,1,2,4,0,0,0
38147,17,26,26,55,10,0,0
38148,1,0,0,0,0,0,0
38149,8,0,0,0,0,0,0
38150,7,178,0,0,0,0,0
38151,283,74,6,0,8,6,0
38152,11,0,0,0,14,0,0
38153,165,15,218,0,0,76,62
38154,1,0,0,0,0,0,0
38155,9,0,0,0,0,0,0
38156,93,8,208,0,0,0,0
38157,99,0,0,0,0,0,8
38161,89,9,0,0,0,0,0
38163,2,0,0,0,0,0,0
38169,35,2,30,11,14,0,0
38170,45,23,61,0,15,9,0
38171,12,9,22,25,6,0,22
38172,16,0,0,0,0,0,15
38173,54,0,0,4,0,27,10
38174,22,4,7,0,0,0,0
38175,19,0,0,0,0,2,0
38176,6,1,0,0,0,0,0
38177,6,0,0,0,0,0,0
38179,14,14,0,0,0,0,0
38182,14,0,0,0,0,0,0
38184,9,14,0,0,0,0,0
38186,49,0,0,10,5,0,0
38187,113,40,55,8,19,4,2
38188,17,152,128,1,0,0,0
38191,45,6,33,0,0,0,0
38192,12,0,0,0,0,0,0
38194,26,0,33,0,0,0,0
38195,7,0,40,0,33,0,0
38196,19,0,0,0,0,0,0
38201,10,49,0,0,0,0,0
38202,74,15,19,0,35,32,0
38203,33,11,0,0,9,0,0
38204,5,18,0,7,0,0,0
38205,35,55,0,0,0,0,0
38206,16,0,68,0,0,0,0
38208,6,0,5,19,0,0,0
38210,14,0,15,0,0,0,0
38211,1,0,0,0,0,0,0
38212,24,0,0,0,0,15,0
38218,78,0,0,0,0,0,0
38219,14,4,0,0,0,0,0
38222,12,0,8,0,0,0,0
38223,17,1,6,0,0,0,35
38224,6,0,0,0,0,1,0
38226,28,0,15,0,23,0,0
38228,193,0,69,12,1,0,101
38229,6,84,0,0,0,0,0
38232,41,0,117,0,0,9,0
38234,6,0,0,0,0,0,0
38238,25,0,0,0,0,0,0
38239,14,0,0,0,0,0,0
38241,1,0,0,0,0,0,0
38242,74,0,0,0,0,0,0
38243,2,0,0,0,0,0,0
38245,6,0,0,0,0,0,0
38250,5,0,0,0,0,0,0
38254,23,25,0,0,0,2,0
38255,1,0,0,0,0,0,0
38257,50,0,8,50,0,0,0
38259,10,0,0,0,0,0,0
38260,203,7,0,4,0,0,22
38261,24,0,9,0,0,0,0
38262,211,127,55,49,6,4,52
38263,101,0,66,0,0,0,1
38264,42,0,8,0,0,28,72
38265,69,20,0,0,0,0,0
38266,1,0,0,0,0,0,0
38267,49,0,0,0,0,0,0
38269,4,5,0,1,17,2,0
38271,25,0,10,0,0,0,20
38273,38,0,0,0,0,28,0
38274,21,176,11,88,0,0,0
38277,87,5,123,1,9,0,110
38281,1,0,0,0,0,0,0
38283,12,0,0,0,0,0,0
38284,15,0,4,0,4,0,0
38289,35,149,8,0,4,221,7
38290,5,0,0,0,0,0,0
38291,46,7,53,0,15,8,44
38292,38,18,0,0,0,0,0
38295,2,0,0,0,0,0,0
38297,8,0,0,0,0,0,0
38299,88,55,5,6,126,8,77
38300,13,0,1,4,8,0,0
38302,21,0,82,2,48,0,0
38304,99,0,0,0,0,0,0
38305,227,0,49,0,52,0,7
38306,18,0,24,0,0,0,0
38309,22,0,0,0,0,0,0
38310,15,0,0,0,0,0,0
38312,1,0,0,0,0,0,0
38313,27,0,0,3,21,0,0
38315,15,167,43,0,0,10,14
38316,16,0,0,0,0,0,0
38317,1,0,0,0,0,0,0
38319,1,0,0,0,0,0,0
38321,1,0,0,0,0,0,0
38322,15,3,0,0,0,0,0
38323,6,0,0,0,0,0,0
38326,39,0,34,0,0,0,13
38329,13,0,0,0,0,0,0
38330,7,10,13,0,0,0,0
38331,4,150,0,369,0,0,30
38334,15,21,0,0,153,0,0
38335,6,0,0,0,0,0,0
38337,37,0,0,0,38,11,0
38338,20,0,23,0,0,0,0
38341,12,2,0,0,0,0,0
38345,19,0,12,0,0,0,0
38352,15,0,0,0,0,0,0
38353,2,39,0,0,0,0,0
38354,1,7,0,0,0,0,0
38359,45,1,0,0,0,0,0
38360,38,19,2,0,0,0,0
38361,84,11,208,0,44,0,0
38365,63,360,1,0,0,0,137
38367,10,0,0,0,0,0,0
38368,2,0,0,0,0,0,0
38370,6,0,0,0,0,0,0
38371,2,0,0,0,0,0,0
38375,5,7,0,0,0,0,0
38376,31,0,0,18,0,0,0
38377,1,50,0,0,57,0,0
38382,176,15,178,160,46,152,42
38384,113,0,176,0,0,0,10
38391,39,33,0,0,0,2,0
38392,27,81,23,28,139,5,21
38393,137,52,5,33,41,30,0
38398,10,56,0,5,0,5,0
38399,2,0,0,0,0,0,0
38401,26,25,0,0,0,0,9
38404,1,0,0,0,0,0,0
38405,91,0,0,0,0,0,0
38407,1,0,0,0,0,0,0
38408,67,92,43,165,2,1,44
38409,14,0,0,0,0,0,0
38412,20,0,0,0,0,0,0
38413,13,0,0,0,0,0,30
38418,56,0,0,6,0,0,11
38420,8,0,0,0,0,0,0
38422,135,77,12,4,13,6,1
38424,34,0,1,36,36,3,0
38425,58,0,0,0,0,0,0
38427,4,0,0,0,0,0,0
38429,23,0,17,0,0,0,0
38431,89,0,0,0,11,0,0
38434,6,0,0,0,0,0,0
38435,32,0,0,0,0,0,0
38439,14,10,0,0,4,0,0
38440,134,93,9,0,80,16,0
38448,46,0,8,37,0,0,0
38449,75,38,59,32,0,0,0
38451,101,67,0,0,0,0,0
38453,9,0,0,0,0,0,0
38454,59,9,0,0,0,0,0
38459,12,0,0,0,0,0,0
38460,5,26,0,0,0,0,0
38463,16,12,8,0,0,0,0
38464,15,0,3,184,35,0,2
38465,14,6,1,37,0,0,0
38466,89,132,4,0,4,0,0
38467,3,0,0,0,0,0,0
38470,1,0,0,0,0,0,0
38471,11,0,0,0,0,0,0
38472,359,0,7,3,412,11,82
38473,18,0,0,0,0,0,0
38474,89,0,9,0,0,0,0
38475,171,0,6,0,0,30,19
38477,28,27,0,0,0,109,8
38480,16,0,0,0,0,0,0
38482,46,128,0,0,4,0,0
38484,14,0,0,0,13,0,0
38489,17,79,0,1,0,0,2
38490,52,96,12,0,227,15,58
38492,30,0,52,0,0,0,0
38493,23,0,0,0,0,0,0
38495,10,0,0,0,0,0,0
38497,16,10,0,0,46,0,12
38500,2,5,0,0,0,0,0
38501,10,0,0,0,0,0,0
38503,5,0,0,0,0,0,0
38504,4,9,9,0,0,0,0
38505,26,0,0,19,0,0,0
38507,8,0,0,0,0,0,0
38508,1,0,0,0,2,0,0
38511,90,6,0,5,59,132,9
38513,1,0,0,0,0,0,0
38514,54,6,0,39,5,0,0
38515,42,8,49,0,0,0,0
38518,19,0,0,0,4,0,0
38520,1,1,1,7,1,1,0
38522,224,0,0,0,111,0,70
38525,56,0,4,38,0,0,0
38526,48,0,0,0,0,0,0
38527,4,0,9,4,2,0,0
38528,2,0,1,0,1,0,47
38531,35,0,79,7,279,1,0
38532,55,13,3,10,23,0,0
38534,1,0,0,0,10,0,0
38537,1,0,0,0,0,0,0
38539,4,6,0,24,8,0,0
38541,1,0,0,0,0,0,0
38544,6,0,0,0,0,0,0
38545,8,0,0,0,0,0,0
38547,17,0,0,0,4,0,6
38548,21,0,0,32,0,0,0
38550,39,16,0,61,0,0,0
38551,6,0,6,0,0,0,0
38553,29,0,0,0,0,0,0
38554,38,181,0,51,12,0,10
38562,4,0,0,0,0,0,0
38563,7,0,0,0,0,0,0
38564,47,0,0,0,0,0,0
38568,40,0,0,0,16,72,116
38572,15,0,0,0,0,0,0
38573,22,22,5,0,1,0,0
38574,16,0,0,0,0,0,0
38581,25,0,0,0,0,0,0
38586,74,24,106,2,0,0,0
38587,16,0,0,0,0,0,0
38590,11,0,0,0,0,0,0
38598,108,7,0,7,1,9,19
38601,47,8,0,0,38,12,18
38602,113,0,0,0,0,0,0
38605,12,0,0,8,0,0,0
38609,14,0,0,0,21,0,0
38613,24,0,0,0,0,0,0
38614,135,42,0,37,4,0,53
38615,10,13,0,0,0,0,18
38618,2,33,0,0,0,0,0
38621,135,31,5,3,0,0,0
38622,6,2,65,21,4,0,0
38623,19,0,62,0,0,0,0
38627,3,0,0,0,0,0,0
38628,43,16,0,5,0,10,6
38629,3,3,0,0,0,0,0
38630,13,0,0,3,11,0,0
38631,27,7,11,3,21,0,36
38632,19,0,61,12,0,0,0
38634,147,0,16,0,0,29,59
38635,10,8,18,0,0,0,0
38636,41,0,8,0,4,0,0
38637,2,0,0,0,0,0,0
38638,6,0,0,0,0,14,0
38641,15,0,0,0,0,0,0
38643,2,0,0,0,0,0,0
38645,38,8,1,0,0,0,0
38646,2,0,5,8,0,0,0
38647,53,2,4,60,0,0,0
38649,19,12,0,0,0,0,0
38651,39,1,34,33,48,5,32
38652,1,0,0,0,0,0,0
38653,6,0,0,0,0,0,0
38655,126,237,44,4,1,70,2
38657,11,0,0,0,0,0,0
38659,21,0,0,0,0,0,0
38661,12,0,0,0,0,0,0
38667,62,16,83,0,0,0,9
38668,35,0,0,0,0,0,1
38670,5,0,0,0,0,0,0
38671,9,0,0,0,0,0,0
38673,16,9,0,0,0,0,0
38676,60,5,0,0,8,0,37
38680,14,0,0,0,0,0,0
38685,38,36,5,0,39,0,0
38688,4,7,2,0,0,0,0
38689,2,0,0,0,0,0,0
38690,1,0,0,0,0,0,0
38692,90,0,30,0,0,0,10
38693,7,0,0,0,0,0,0
38694,12,0,0,0,0,0,0
38695,17,27,12,20,8,0,0
38696,14,0,0,24,0,29,0
38697,8,6,6,6,0,0,0
38699,30,37,0,0,0,0,11
38702,5,1,15,15,12,0,4
38704,182,0,0,0,0,0,0
38705,49,0,22,2,20,0,0
38707,2,0,0,0,0,0,0
38708,75,0,0,1,0,0,0
38709,5,0,0,0,0,0,0
38713,3,0,0,0,0,0,0
38715,10,0,0,0,0,0,0
38717,55,60,13,11,35,3,0
38719,2,15,0,0,0,0,0
38720,1,0,0,0,0,0,0
38723,13,2,8,0,0,0,0
38724,1,0,0,0,0,0,0
38726,66,41,27,0,0,0,0
38727,1,0,0,40,13,0,0
38730,11,0,0,8,0,0,29
38731,39,0,6,0,0,0,1
38734,20,0,0,0,0,0,0
38736,1,0,0,1,0,0,0
38738,15,0,0,0,0,0,0
38741,18,0,0,0,0,0,0
38744,6,84,0,12,0,0,0
38745,1,0,0,0,0,0,0
38748,47,15,97,31,9,0,0
38749,54,2,0,0,0,0,0
38753,48,0,0,0,0,0,0
38754,34,20,0,0,50,0,0
38757,8,25,0,7,0,4,0
38759,5,0,0,0,0,0,0
38762,1,0,0,0,0,0,0
38765,7,0,0,0,0,0,0
38767,71,0,21,0,0,0,0
38771,69,19,0,0,1,0,0
38772,44,20,32,5,5,4,6
38774,24,0,1,0,1,0,1
38775,5,0,8,0,0,0,20
38776,1,0,0,0,0,0,0
38777,31,27,0,0,0,13,0
38778,30,16,0,0,0,0,0
38779,4,0,0,0,0,0,0
38780,1,0,0,0,0,2,0
38781,5,0,0,0,0,0,0
38784,1,0,0,0,0,0,0
38785,7,1,0,0,23,0,23
38787,69,0,10,44,21,18,0
38789,10,0,0,0,0,0,0
38790,41,0,0,0,0,0,0
38791,6,0,0,0,0,1,0
38792,97,0,74,31,0,0,0
38797,3,0,4,64,0,61,0
38800,56,0,0,74,54,0,6
38801,12,0,0,0,0,0,0
38802,6,7,0,0,0,0,0
38803,13,10,6,0,0,0,0
38804,10,0,0,0,0,0,0
38805,47,51,0,0,9,0,0
38807,14,0,0,0,0,0,0
38808,5,12,5,6,0,0,0
38810,12,0,0,0,48,0,0
38811,24,123,27,12,1,0,4
38813,1,0,0,0,0,0,0
38815,4,0,0,0,0,0,34
38817,34,0,0,0,7,22,0
38818,7,91,0,88,0,2,58
38821,2,0,0,0,0,0,0
38823,7,0,0,0,0,0,0
38825,40,0,16,5,29,0,0
38826,26,0,15,31,2,0,0
38827,15,1,0,0,0,0,0
38829,113,0,71,8,39,34,6
38830,33,10,0,0,13,0,1
38833,18,0,0,33,0,0,0
38835,79,0,0,0,0,0,0
38838,1,0,0,0,0,0,0
38841,3,1,0,0,0,13,38
38843,22,0,0,0,10,4,0
38848,1,0,0,0,0,0,0
38849,9,0,0,0,0,0,0
38860,47,25,6,0,1,0,0
38862,19,0,0,22,0,0,0
38863,5,0,0,0,0,0,0
38864,21,0,27,0,5,98,154
38865,37,0,28,0,1,0,0
38867,6,0,0,0,0,0,0
38874,64,0,1,15,0,0,0
38875,13,0,0,0,13,0,0
38876,12,16,3,0,12,0,10
38883,148,151,49,140,136,120,3
38885,11,19,0,0,0,0,0
38889,1,0,0,0,0,0,0
38892,12,0,0,0,0,0,0
38893,11,176,14,1,0,0,0
38895,19,0,0,0,0,0,0
38896,1,0,0,0,0,0,0
38898,4,31,34,0,29,0,13
38900,21,0,0,0,0,0,0
38902,1,0,0,0,0,0,0
38909,104,0,8,13,7,113,6
38910,13,0,0,0,0,0,0
38911,1,0,0,0,0,0,0
38912,95,8,0,101,0,0,0
38913,7,0,0,0,0,0,0
38915,29,2,14,254,1,88,60
38917,1,0,0,0,0,0,0
38918,9,0,0,0,0,0,0
38922,10,0,0,0,0,0,0
38923,109,0,0,0,0,0,0
38924,6,0,0,0,0,0,0
38927,8,0,0,0,0,0,0
38930,15,0,0,0,0,0,0
38931,92,2,29,2,130,61,12
38934,8,0,0,0,0,0,0
38937,4,0,0,0,0,0,0
38940,10,0,0,0,0,0,0
38942,39,0,36,0,0,0,9
38943,53,30,148,0,0,27,56
38944,12,0,0,0,0,0,0
38946,10,0,51,23,164,1,1
38947,52,0,0,0,0,0,0
38948,38,0,26,0,0,0,0
38951,81,38,0,24,0,0,0
38952,6,0,0,0,0,0,0
38953,33,33,1,7,51,0,44
38954,51,6,0,0,10,7,1
38955,9,0,56,0,8,0,0
38959,287,0,0,0,0,89,0
38961,1,0,0,0,0,0,0
38962,19,8,0,0,24,26,0
38963,26,0,0,0,0,0,0
38967,1,0,0,0,0,0,0
38974,27,0,0,0,0,0,0
38976,13,0,0,0,0,0,0
38977,18,8,10,1,0,0,0
38979,3,0,0,0,0,0,0
38980,1,0,0,0,0,0,0
38981,1,7,0,0,8,0,2
38982,22,0,0,0,0,0,0
38983,5,13,0,0,0,0,0
38984,3,50,0,23,0,49,34
38993,5,0,0,7,0,0,0
38995,26,0,4,0,11,0,0
38996,10,0,0,0,0,0,0
38997,2,0,0,0,0,0,0
38999,4,0,0,0,0,0,0
39000,1,0,0,0,0,0,0
39002,18,6,0,0,5,7,0
39005,1,0,0,0,0,0,0
39006,17,2,0,0,0,1,0
39007,58,140,66,0,48,2,78
39008,9,0,0,0,0,0,0
39011,1,0,0,0,0,0,0
39012,45,0,0,30,0,14,0
39014,69,40,8,83,106,15,90
39015,17,0,0,0,0,0,0
39016,13,0,0,0,0,0,0
39017,1,0,0,0,0,0,0
39019,1,0,0,0,0,0,0
39020,2,0,0,0,0,0,0
39024,9,77,0,0,0,17,0
39027,23,31,0,0,0,0,0
39028,21,13,0,0,0,0,0
39029,1,0,0,0,0,0,0
39032,2,0,0,0,0,0,0
39037,10,1,18,0,0,4,0
39038,7,0,0,0,0,0,0
39040,9,0,0,0,0,0,0
39044,26,56,5,5,0,0,0
39045,1,0,0,0,0,0,0
39047,30,0,0,0,0,0,0
39048,6,0,0,0,0,0,0
39049,11,25,1,2,8,74,8
39050,74,5,5,16,0,27,17
39051,1,0,0,0,0,0,0
39054,18,12,0,10,0,1,32
39057,83,0,12,6,0,0,6
39060,79,0,0,0,17,0,39
39061,35,9,0,0,0,0,0
39063,48,0,0,0,0,0,0
39064,60,0,0,0,0,0,0
39065,44,44,0,0,0,0,0
39066,14,0,0,0,0,0,0
39067,32,0,10,0,1,0,38
39068,23,92,0,0,0,0,0
39069,28,0,0,0,0,0,0
39074,6,0,0,0,0,0,0
39076,60,0,0,0,0,6,0
39080,1,0,0,0,0,0,0
39082,284,122,79,0,12,0,0
39084,8,0,0,0,0,0,0
39087,24,24,0,0,0,0,0
39089,12,0,0,0,0,0,0
39090,172,11,6,7,7,0,2
39094,8,0,0,0,1,0,0
39100,11,0,0,0,0,0,0
39101,7,0,0,0,0,0,0
39102,37,59,3,0,10,0,0
39103,18,11,6,7,7,0,0
39105,8,0,0,0,0,0,0
39106,10,0,0,0,0,0,0
39107,5,0,0,0,0,0,0
39108,6,0,0,0,0,0,0
39109,6,0,0,0,0,0,0
39110,1,0,0,0,0,0,0
39111,145,0,0,0,80,6,70
39112,23,175,43,8,0,0,11
39116,22,0,11,11,0,6,0
39118,20,0,0,0,0,0,0
39120,396,374,158,86,158,84,133
39122,12,0,0,0,0,0,0
39125,6,9,4,0,0,0,0
39129,15,0,0,0,0,0,0
39131,30,248,18,16,24,4,0
39132,3,0,0,0,0,0,0
39133,1,0,1,0,0,0,0
39136,5,0,0,7,0,0,0
39138,1,0,0,0,0,0,0
39142,23,0,15,0,0,10,0
39144,1,0,0,0,0,0,0
39146,109,124,25,238,0,9,138
39147,7,0,0,0,0,0,0
39148,26,0,0,0,0,0,0
39151,68,73,23,0,0,0,97
39152,19,0,0,0,0,0,0
39155,5,0,0,0,0,0,0
39158,7,0,0,0,15,36,5
39163,1,0,0,0,0,0,0
39165,10,0,18,0,92,0,17
39168,28,0,0,0,0,0,0
39170,82,88,61,0,23,2,0
39171,10,0,179,45,4,0,0
39175,25,0,3,0,0,0,0
39176,344,412,394,395,133,255,105
39179,6,0,0,88,0,0,0
39180,17,26,0,7,0,0,3
39182,3,7,1,0,0,0,0
